Code,Description,Source,Decision
I619,"Intracerebral haemorrhage, unspecified",cancer,1
I61,Intracerebral haemorrhage,cancer,1
P10,Intracranial laceration and haemorrhage due to birth injury,cancer,0
P52,Intracranial nontraumatic haemorrhage of fetus and newborn,cancer,0
S068,Other intracranial injuries,cancer,0
I615,"Intracerebral haemorrhage, intraventricular",cancer,1
I612,"Intracerebral haemorrhage in hemisphere, unspecified",cancer,1
O994,"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium",cancer,0
P101,Cerebral haemorrhage due to birth injury,cancer,0
P524,Intracerebral (nontraumatic) haemorrhage of fetus and newborn,cancer,0
S062,Diffuse brain injury,cancer,0
S063,Focal brain injury,cancer,0
I611,"Intracerebral haemorrhage in hemisphere, cortical",cancer,1
S064,Epidural haemorrhage,cancer,0
P108,Other intracranial lacerations and haemorrhages due to birth injury,cancer,0
S066,Traumatic subarachnoid haemorrhage,cancer,0
S065,Traumatic subdural haemorrhage,cancer,0
I620,Subdural haemorrhage (acute)(nontraumatic),cancer,1
P100,Subdural haemorrhage due to birth injury,cancer,0
P528,Other intracranial (nontraumatic) haemorrhages of fetus and newborn,cancer,0
I610,"Intracerebral haemorrhage in hemisphere, subcortical",cancer,1
I618,Other intracerebral haemorrhage,cancer,1
I613,Intracerebral haemorrhage in brain stem,cancer,1
I614,Intracerebral haemorrhage in cerebellum,cancer,1
P526,Cerebellar (nontraumatic) and posterior fossa haemorrhage of fetus and newborn,cancer,0
I616,"Intracerebral haemorrhage, multiple localized",cancer,1
I691,Sequelae of intracerebral haemorrhage,cancer,0
I638,Other cerebral infarction,cancer,0
E854,Organ-limited amyloidosis,cancer,0
I680,Cerebral amyloid angiopathy,cancer,0
E859,"Amyloidosis, unspecified",cancer,0
E852,"Heredofamilial amyloidosis, unspecified",cancer,0
I609,"Subarachnoid haemorrhage, unspecified",cancer,1
I60,Subarachnoid haemorrhage,cancer,1
P103,Subarachnoid haemorrhage due to birth injury,cancer,0
P525,Subarachnoid (nontraumatic) haemorrhage of fetus and newborn,cancer,0
I600,Subarachnoid haemorrhage from carotid siphon and bifurcation,cancer,1
I608,Other subarachnoid haemorrhage,cancer,1
T063,Injuries of blood vessels involving multiple body regions,cancer,0
I606,Subarachnoid haemorrhage from other intracranial arteries,cancer,1
I607,"Subarachnoid haemorrhage from intracranial artery, unspecified",cancer,1
A520,Cardiovascular syphilis,cancer,0
I681,Cerebral arteritis in infectious and parasitic diseases classified elsewhere,cancer,0
I605,Subarachnoid haemorrhage from vertebral artery,cancer,1
I601,Subarachnoid haemorrhage from middle cerebral artery,cancer,1
I602,Subarachnoid haemorrhage from anterior communicating artery,cancer,1
I603,Subarachnoid haemorrhage from posterior communicating artery,cancer,1
I604,Subarachnoid haemorrhage from basilar artery,cancer,1
Z867,Personal history of diseases of the circulatory system,cancer,0
I621,Nontraumatic extradural haemorrhage,cancer,1
I629,"Intracranial haemorrhage (nontraumatic), unspecified",cancer,1
